sku,product_name,dsc_product_brand_name,dsc_image_url,bi_category_one,bi_category_two,bi_category_three
GE840AA08PAQHNAFAMZ,"4 pack plain kids,boys tshirts black, blue, red, yellow",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/14/617241/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA07MOWCNAFAMZ,Red Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/12/816012/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0MDBEWNAFAMZ,Purple Plain Cotton Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/37/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
25718AA0XR3HBNAFAMZ,Branded  Couple T-shirt BOUGHT IN PAIR,254redink,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/691551/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1HRUZWNAFAMZ,"Smoking monkey head Monkey head Branded T-Shirt ",Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/319532/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0KYZQVNAFAMZ,2-in-1 Men's Short Sleeve Shorts Set - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/35/224951/1.jpg,Men's clothing,T-shirts,Short sleeves
TS156AA1JG0HONAFAMZ,Jungle Green T- Shirt_Kenya,T SHIRTS HOUSE KENYA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/93/126012/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA13EV3ANAFAMZ,Plain Cotton Lycra T-shirt - White,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/198502/1.jpg,Men's clothing,T-shirts,Short sleeves
GI310AA1KIOZ4NAFAMZ,Black Heavy Cotton Men's T Shirt,GILDAN,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/94/930672/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA0M0ZAINAFAMZ,Authentic African T-shirt Bundle (3-in-1) - Multicolour..,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/99729/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA1K9TH6NAFAMZ,Plain Cotton Lycra T-shirt - Army Green,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/94/516602/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0QNFOYNAFAMZ,A Pack of 3 Round Neck Plain T-Shirt - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/763442/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1HKJ59NAFAMZ,Men's Casual Short Sleeve 3D Wolf Black T-Shirt - dark blue,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/89/977581/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW03Y492NAFAMZ,Men's Ultra Cotton Adult T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/630662/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0LHXB0NAFAMZ,Navy Blue Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/108252/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW0LYDX6NAFAMZ,Hot Sale New Fashion Brand Mens Short Sleeve T Shirt Summer Striped T Shirt Men Slim Fit O Neck Men,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/876282/1.jpg,Men's clothing,T-shirts,Short sleeves
UN811AA09AS9ENAFAMZ,INCERUN Stylish Mens Casual Simple Crew Neck Long-sleeved T-shirt Tee Tops D Grey&Black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/61973/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0BY6GUNAFAMZ,White Plain Cotton T-shirt(Premium heavy),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/20/070462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1ISNV6NAFAMZ,White After Monday Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1L3JO4NAFAMZ,Galaxy Flower Printed Short Sleeve T-shirt-BLACK,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/903572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0FEPQ2NAFAMZ,Black Custom RoundNeck Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/25/880762/1.jpg,Men's clothing,T-shirts,Short sleeves
AF773AA11U59ONAFAMZ,Red Slim Fit Plain T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/63/5523/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0HLUKONAFAMZ,+254 Kenyan T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/29/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA07T0C4NAFAMZ,Men's Vest - 3 Pieces White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/13/110772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW018QRUNAFAMZ,King and Queen Couple T-shirts - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/087562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1BEX9YNAFAMZ,Men's fashion trend cotton breathable sweater-White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/638262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA182YT7NAFAMZ,Men Classic Chinese Style Kung Fu Shirt Tops Tang Suit 3/4 Sleeve Blouse WH/L,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/041531/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0321P6NAFAMZ,Scoop neck Mancheste.r United Home Jersey kit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/05/134362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW07CZBWNAFAMZ,Rasta lion fashion style Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/12/362972/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1B2IIMNAFAMZ,Limitless Print Navy Blue Cotton T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/059262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0XOJWONAFAMZ,Maroon Plain Cotton Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1BHQNENAFAMZ,Plain Cotton 3 Pack Tshirts White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/769642/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0QBF3LNAFAMZ,Mohammed Ali - 'The Greatest' Print - White Cotton T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/202801/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA05YIOFNAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/10/008591/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0ZWN8ONAFAMZ,A Pair of Branded Tshirt (Best bro/Best sis),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/309672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW04O68ANAFAMZ,Men's T Shirt Drawsting Shirts Tops Blouses Fashion Cotton Linen Solid Medieval Retro Costume Long,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/846282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0ROMQSNAFAMZ,Black Branded T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/46/498852/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA03NBRHNAFAMZ,Round Neck T-shirt- Maroon,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/127181/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1N2U8SNAFAMZ,White Plain T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/229852/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983AA0D5OCSNAFAMZ,Ash Grey Lightweight Mandela T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/22/099852/1.jpg,Men's clothing,T-shirts,Short sleeves
PR339MW14LK3SNAFAMZ,Africa Kenya flag T shirt,Produits Generiques,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/190472/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1I3YYMNAFAMZ,"Two pack V-neck tshirts white and black ",Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/884542/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA16T1RQNAFAMZ,Navy Blue Afro T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/71/89919/1.jpg,Men's clothing,T-shirts,Short sleeves
RE707AA0GC8PYNAFAMZ,Black Heavy Cotton Men's T Shirt,GILDAN,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/44503/1.jpg,Men's clothing,T-shirts,Short sleeves
MT474MW0CL48WNAFAMZ,KISII TSHIRT,Mtoto Africa,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/21/140672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW10Q6FENAFAMZ,King and Queen Couple T-shirts - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/61/687562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA15GO92NAFAMZ,Red and white Arsenal home kit jersey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/642182/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0LGDZMNAFAMZ,Black Equal men tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/36/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA02KK2SNAFAMZ,White/Red/Black Striped V-neck T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/04/318372/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA13TM5WNAFAMZ,"Plain Cotton 3 Pack Tshirts. Any Colours Available ",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/886772/1.jpg,Men's clothing,T-shirts,Short sleeves
BL331AA0YOTU9NAFAMZ,2019 Stanbic Mwamba Sevens Jersey,BLK,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/58/265361/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA074SKHNAFAMZ,Fashion 3D Printed Short-sleeved T-shirt Sport Breathable,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/980961/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0EYGZINAFAMZ,Men's Shirt Summer Fashion Cotton Short Sleeve Cartoon Printed Young Men T-shirt Round Collar Slim,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/25/122942/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0R3N9KNAFAMZ,Men Personality Design Couples T Shirts King Queen Printed Short Sleeve Black Tee Valentine&#39;S Day  Tee,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/519752/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA05BI75NAFAMZ,Personality Men's Summer Casual Slim Long Sleeve Printed Shi,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/08/934881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MVNMINAFAMZ,Men's Big Size Casual Cotton T-shirt-Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/894682/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1IDNQQNAFAMZ,Admiral Mens Sleeveless Training Top ,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/91/336562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0ZRINYNAFAMZ,Scoop neck Chelse.a Home Jersey kit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/070462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0QU8BCNAFAMZ,Round neck men casual t shirt with print-Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/080472/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0AXKYKNAFAMZ,Yes we cannabis T shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/18/362972/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW07R472NAFAMZ,Kenyan Badge Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/13/022462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA12BX1YNAFAMZ,Kenya Handprint Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/381462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0OECT8NAFAMZ,"Three 3 pack plain tshirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/980572/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA15N5O3NAFAMZ,Men's Short Sleeve T-Shirt Long-line headphones - Grey,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/944691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1ALTRNNAFAMZ,Men's Short Sleeve T-Shirt letter pattern - Wine,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/280691/1.jpg,Men's clothing,T-shirts,Short sleeves
TS703AA095OEUNAFAMZ,'One Love' Kenya Print - White Cotton T-shirt,Tshirt,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/381462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1BFW4ENAFAMZ,Trippy Wild Fox Spirit Spectre Grey Artwork men (woman available) t shirt black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/683422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0SXH17NAFAMZ,Queen Mummy - King Daddy  T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/48/590971/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0FNH1ZNAFAMZ,New Stylish Hip-hop Mens Shirts Printing Gun Graphic t Shirts,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/289431/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MR2F0NAFAMZ,Purple Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/680572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1F8JR2NAFAMZ,Black Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/86/059262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0CUWPINAFAMZ,Me I Love Nairobi Black Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/21/597462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0L507NNAFAMZ,Three pack tshirts white black grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/35/505491/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0FYCU6NAFAMZ,Slim irregular fashion casual long-sleeved T-shirt men -White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/26/797182/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW00UVXINAFAMZ,Men's Autumn And Winter Long-sleeved-brown,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/01/441062/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0JBJ07NAFAMZ,Mens Casual Slim T-shirt Stand Collar V Neck Short Sleeve Pullover,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/32/450551/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA039S98NAFAMZ,V - Neck Slim Fit T-shirt- Red,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/05/495372/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0BM0GHNAFAMZ,African Savanna Print - Red Cotton T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/19/502801/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1B65MANAFAMZ,The White Stripes Jack White Peppermint Men's Cotton Long Sleeve T-shirt White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/22917/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1BEGL4NAFAMZ,Blessed Woman Psalm 31 Christian Bible Verse Scripture customized T Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/616632/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0AKL7YNAFAMZ,Two Pack V-neck Tshirts White And Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/17/756782/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0QQUPKNAFAMZ,"Unisex Green Short Sleeve Printed T-shirt with ""Strong Together"" Image",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/922872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA14TXBENAFAMZ,V-Neck Plain White T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/580842/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1HLCMXNAFAMZ,Men's Summer Fashion  Printed T Shirt High Quality Cool Design Tops Custom Hipster Tees,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/015801/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA13DC25NAFAMZ,Round Neck T-shirt- Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/127181/1.jpg,Men's clothing,T-shirts,Short sleeves
MC051AA0YAUFINAFAMZ,"Fashion, Gym Sports Fashion T-Shirt",MCD ORIGINAL,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/57/612942/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW16HOHCNAFAMZ,2 Piece Set Men's Round Neck Short Sleeve Trouser +T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/71/368752/1.jpg,Men's clothing,T-shirts,Short sleeves
GI310AA1EKCXCNAFAMZ,Cardinal Red Heavy Cotton Men's T Shirt,GILDAN,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/84/930672/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0Q6VGRNAFAMZ,Round Neck Plain T-Shirt - White,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/990731/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1BAKCHNAFAMZ,Men's Autumn Casual Formal Solid Slim Fit Long Sleeve Dress,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/79/434881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA159JFINAFAMZ,v neck tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/309342/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA01MW3YNAFAMZ,v neck tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/747662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1FK0W3NAFAMZ,Spartan Helmet MENS T-shirt bodybuilding mma gym fitness training workout top,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/86/594691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0Z43DMNAFAMZ,King and Queen Couple T-shirts - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/58/977562/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1CCAG4NAFAMZ,TB Sexy Black Mesh Long-sleeve Transparent T-shirt with Special Pattern for Women black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/81/19498/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA05TEAYNAFAMZ,"Cotton 3 Pack Tshirts White, Black, Grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/769642/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1N5DLYNAFAMZ,Multicolored Branded Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/348262/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0B8VF0NAFAMZ,Three pack tshirts white black grey,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/18/88974/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1DSMXUNAFAMZ,New Sping Fashion Mens Casual T-Shirts Long Sleeve Brand Clothing Man Slim Fit Clothes Male Wear To,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/83/637282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA06EKFWNAFAMZ,Red Slim Fit Plain T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/10/757372/1.jpg,Men's clothing,T-shirts,Short sleeves
